Income,Needs,Wants,Savings,Total_Spending,Financial_Balance,Tipe
19405000.0,8444000.0,11393000.0,1250000.0,19837000.0,-432000.0,boros
88314000.0,56369000.0,23734000.0,16397000.0,80103000.0,8211000.0,normal
37465000.0,26805000.0,7062000.0,8121000.0,33867000.0,3598000.0,hemat
53361000.0,39789000.0,13226000.0,7996000.0,53015000.0,346000.0,normal
24970000.0,15665000.0,9208000.0,3457000.0,24873000.0,97000.0,normal
23032000.0,12184000.0,13133000.0,1759000.0,25317000.0,-2285000.0,boros
39728000.0,24230000.0,14784000.0,3875000.0,39014000.0,714000.0,normal
29380000.0,13730000.0,16771000.0,2694000.0,30501000.0,-1121000.0,boros
65556000.0,38778000.0,18851000.0,17893000.0,57629000.0,7927000.0,hemat
54606000.0,35199000.0,14796000.0,13335000.0,49995000.0,4611000.0,hemat
58577000.0,42438000.0,13674000.0,13712000.0,56112000.0,2465000.0,hemat
47740000.0,28878000.0,12219000.0,14222000.0,41097000.0,6643000.0,hemat
81754000.0,48078000.0,32277000.0,9797000.0,80355000.0,1399000.0,normal
7370000.0,4771000.0,2831000.0,784000.0,7602000.0,-232000.0,normal
69636000.0,37823000.0,17734000.0,19498000.0,55557000.0,14079000.0,hemat
23396000.0,13509000.0,6493000.0,5554000.0,20002000.0,3394000.0,hemat
56792000.0,32849000.0,19861000.0,10516000.0,52710000.0,4082000.0,normal
81425000.0,48402000.0,27892000.0,15583000.0,76294000.0,5131000.0,hemat
29940000.0,18195000.0,9225000.0,5363000.0,27420000.0,2520000.0,normal
86416000.0,61547000.0,24668000.0,10816000.0,86215000.0,201000.0,normal
17534000.0,11517000.0,4745000.0,3078000.0,16262000.0,1272000.0,normal
83620000.0,36632000.0,52016000.0,7385000.0,88648000.0,-5028000.0,boros
5690000.0,2783000.0,2745000.0,514000.0,5528000.0,162000.0,boros
30567000.0,12037000.0,18800000.0,3296000.0,30837000.0,-270000.0,boros
63488000.0,34241000.0,26171000.0,9961000.0,60412000.0,3076000.0,normal
77671000.0,45466000.0,27980000.0,10962000.0,73446000.0,4225000.0,normal
16284000.0,10529000.0,4845000.0,2904000.0,15374000.0,910000.0,normal
82448000.0,57525000.0,17887000.0,18637000.0,75412000.0,7036000.0,hemat
14985000.0,9777000.0,5762000.0,1810000.0,15539000.0,-554000.0,normal
80310000.0,43547000.0,31445000.0,12288000.0,74992000.0,5318000.0,normal
80873000.0,38225000.0,44073000.0,6611000.0,82298000.0,-1425000.0,boros
69908000.0,24979000.0,44135000.0,5451000.0,69114000.0,794000.0,boros
80403000.0,52637000.0,15549000.0,21403000.0,68186000.0,12217000.0,hemat
8718000.0,5432000.0,3478000.0,1245000.0,8910000.0,-192000.0,normal
82906000.0,51291000.0,19491000.0,21860000.0,70782000.0,12124000.0,hemat
44437000.0,18570000.0,25806000.0,2838000.0,44376000.0,61000.0,boros
28023000.0,14177000.0,11358000.0,5370000.0,25535000.0,2488000.0,normal
2281000.0,941000.0,1540000.0,127000.0,2481000.0,-200000.0,boros
50809000.0,25621000.0,29720000.0,2415000.0,55341000.0,-4532000.0,boros
7134000.0,3252000.0,4423000.0,467000.0,7675000.0,-541000.0,boros
2931000.0,1293000.0,1581000.0,323000.0,2874000.0,57000.0,boros
40209000.0,21278000.0,19869000.0,1894000.0,41147000.0,-938000.0,boros
6886000.0,3155000.0,4107000.0,690000.0,7262000.0,-376000.0,boros
78920000.0,45262000.0,20622000.0,18996000.0,65884000.0,13036000.0,hemat
5682000.0,2791000.0,3361000.0,381000.0,6152000.0,-470000.0,boros
52604000.0,23372000.0,29726000.0,4010000.0,53098000.0,-494000.0,boros
45798000.0,20207000.0,28573000.0,5320000.0,48780000.0,-2982000.0,boros
51012000.0,35301000.0,16709000.0,5029000.0,52010000.0,-998000.0,normal
13901000.0,6102000.0,8150000.0,799000.0,14252000.0,-351000.0,boros
81564000.0,52069000.0,14210000.0,22393000.0,66279000.0,15285000.0,hemat
60398000.0,36945000.0,15640000.0,13182000.0,52585000.0,7813000.0,hemat
71395000.0,33823000.0,40493000.0,4588000.0,74316000.0,-2921000.0,boros
78015000.0,45834000.0,27836000.0,11955000.0,73670000.0,4345000.0,normal
79246000.0,36870000.0,47213000.0,5798000.0,84083000.0,-4837000.0,boros
65348000.0,41613000.0,23040000.0,9402000.0,64653000.0,695000.0,normal
64658000.0,37286000.0,28866000.0,7347000.0,66152000.0,-1494000.0,normal
14761000.0,5832000.0,9302000.0,1457000.0,15134000.0,-373000.0,boros
16223000.0,6967000.0,9746000.0,1924000.0,16713000.0,-490000.0,boros
70584000.0,42920000.0,25057000.0,7111000.0,67977000.0,2607000.0,normal
22272000.0,11311000.0,8467000.0,3708000.0,19778000.0,2494000.0,normal
52311000.0,24059000.0,27954000.0,4297000.0,52013000.0,298000.0,boros
27632000.0,14441000.0,7320000.0,6862000.0,21761000.0,5871000.0,hemat
22921000.0,14793000.0,7213000.0,4971000.0,22006000.0,915000.0,normal
44128000.0,26923000.0,10010000.0,9315000.0,36933000.0,7195000.0,hemat
16615000.0,7074000.0,10595000.0,514000.0,17669000.0,-1054000.0,boros
76547000.0,52257000.0,18430000.0,14933000.0,70687000.0,5860000.0,hemat
14692000.0,10281000.0,2756000.0,3451000.0,13037000.0,1655000.0,hemat
72130000.0,37132000.0,37999000.0,3529000.0,75131000.0,-3001000.0,boros
43504000.0,24307000.0,13701000.0,10205000.0,38008000.0,5496000.0,hemat
20163000.0,12130000.0,7501000.0,2670000.0,19631000.0,532000.0,normal
28649000.0,21882000.0,7076000.0,6379000.0,28958000.0,-309000.0,hemat
40984000.0,22321000.0,17222000.0,4107000.0,39543000.0,1441000.0,boros
27374000.0,13713000.0,12383000.0,3495000.0,26096000.0,1278000.0,normal
69707000.0,38515000.0,28237000.0,14387000.0,66752000.0,2955000.0,normal
33367000.0,19792000.0,10228000.0,6380000.0,30020000.0,3347000.0,hemat
44638000.0,21885000.0,25133000.0,3349000.0,47018000.0,-2380000.0,boros
4414000.0,2644000.0,1024000.0,1119000.0,3668000.0,746000.0,hemat
21940000.0,13504000.0,3873000.0,6671000.0,17377000.0,4563000.0,hemat
9117000.0,3780000.0,4897000.0,1294000.0,8677000.0,440000.0,boros
78762000.0,53877000.0,20402000.0,16945000.0,74279000.0,4483000.0,hemat
77962000.0,46944000.0,15945000.0,23332000.0,62889000.0,15073000.0,hemat
27651000.0,11471000.0,16495000.0,1543000.0,27966000.0,-315000.0,boros
46101000.0,29225000.0,14406000.0,6177000.0,43631000.0,2470000.0,normal
30778000.0,17637000.0,9822000.0,6619000.0,27459000.0,3319000.0,normal
67912000.0,37995000.0,35633000.0,4606000.0,73628000.0,-5716000.0,boros
22427000.0,11436000.0,11292000.0,2026000.0,22728000.0,-301000.0,boros
69709000.0,35345000.0,42583000.0,4077000.0,77928000.0,-8219000.0,boros
18358000.0,7797000.0,10425000.0,1350000.0,18222000.0,136000.0,boros
26230000.0,16743000.0,9392000.0,4519000.0,26135000.0,95000.0,normal
79281000.0,35301000.0,46774000.0,6974000.0,82075000.0,-2794000.0,boros
27580000.0,16020000.0,7262000.0,6785000.0,23282000.0,4298000.0,hemat
85544000.0,52214000.0,21370000.0,18400000.0,73584000.0,11960000.0,hemat
14052000.0,7650000.0,6229000.0,1394000.0,13879000.0,173000.0,boros
59744000.0,32610000.0,21020000.0,10472000.0,53630000.0,6114000.0,normal
27153000.0,14558000.0,11031000.0,3648000.0,25589000.0,1564000.0,normal
29149000.0,17697000.0,9053000.0,6681000.0,26750000.0,2399000.0,hemat
72125000.0,36635000.0,39486000.0,7801000.0,76121000.0,-3996000.0,boros
51103000.0,22043000.0,31788000.0,4320000.0,53831000.0,-2728000.0,boros
20140000.0,13587000.0,4413000.0,5437000.0,18000000.0,2140000.0,hemat
85204000.0,56090000.0,17373000.0,21571000.0,73463000.0,11741000.0,hemat
39904000.0,25036000.0,8683000.0,8078000.0,33719000.0,6185000.0,hemat
77159000.0,42476000.0,26955000.0,18512000.0,69431000.0,7728000.0,hemat
77352000.0,39806000.0,46785000.0,4682000.0,86591000.0,-9239000.0,boros
37753000.0,21889000.0,15306000.0,5904000.0,37195000.0,558000.0,normal
38212000.0,16711000.0,23428000.0,2286000.0,40139000.0,-1927000.0,boros
53589000.0,22867000.0,31273000.0,1947000.0,54140000.0,-551000.0,boros
59992000.0,35037000.0,14498000.0,15486000.0,49535000.0,10457000.0,hemat
6572000.0,2760000.0,4298000.0,290000.0,7058000.0,-486000.0,boros
7870000.0,4871000.0,2556000.0,1221000.0,7427000.0,443000.0,normal
23802000.0,15689000.0,5990000.0,4990000.0,21679000.0,2123000.0,hemat
39356000.0,20571000.0,21781000.0,2265000.0,42352000.0,-2996000.0,boros
58414000.0,34009000.0,19102000.0,13172000.0,53111000.0,5303000.0,hemat
18358000.0,12266000.0,5179000.0,3703000.0,17445000.0,913000.0,hemat
28675000.0,18590000.0,9333000.0,4022000.0,27923000.0,752000.0,normal
38559000.0,15829000.0,22824000.0,3329000.0,38653000.0,-94000.0,boros
26427000.0,11661000.0,16651000.0,979000.0,28312000.0,-1885000.0,boros
37536000.0,18965000.0,13057000.0,7754000.0,32022000.0,5514000.0,normal
12815000.0,5866000.0,7510000.0,1160000.0,13376000.0,-561000.0,boros
3284000.0,1348000.0,1860000.0,288000.0,3208000.0,76000.0,boros
20162000.0,11340000.0,4425000.0,5665000.0,15765000.0,4397000.0,hemat
24610000.0,10743000.0,16014000.0,2046000.0,26757000.0,-2147000.0,boros
69666000.0,46792000.0,15911000.0,16324000.0,62703000.0,6963000.0,hemat
68882000.0,29486000.0,39662000.0,6258000.0,69148000.0,-266000.0,boros
66623000.0,37190000.0,27282000.0,8892000.0,64472000.0,2151000.0,normal
88185000.0,50623000.0,23579000.0,20915000.0,74202000.0,13983000.0,hemat
38711000.0,21048000.0,18278000.0,2707000.0,39326000.0,-615000.0,boros
11175000.0,4091000.0,6490000.0,1611000.0,10581000.0,594000.0,boros
75932000.0,46395000.0,24639000.0,11064000.0,71034000.0,4898000.0,normal
55036000.0,33552000.0,13263000.0,11963000.0,46815000.0,8221000.0,hemat
89631000.0,55278000.0,21551000.0,23510000.0,76829000.0,12802000.0,hemat
32351000.0,14925000.0,18459000.0,1932000.0,33384000.0,-1033000.0,boros
80968000.0,34139000.0,48987000.0,4382000.0,83126000.0,-2158000.0,boros
80476000.0,51139000.0,15337000.0,19631000.0,66476000.0,14000000.0,hemat
89419000.0,45686000.0,28235000.0,24688000.0,73921000.0,15498000.0,hemat
89045000.0,44338000.0,37454000.0,16422000.0,81792000.0,7253000.0,normal
80643000.0,52509000.0,22263000.0,25461000.0,74772000.0,5871000.0,hemat
86576000.0,44642000.0,31626000.0,14413000.0,76268000.0,10308000.0,normal
25026000.0,15588000.0,8860000.0,3252000.0,24448000.0,578000.0,normal
41395000.0,22013000.0,21291000.0,2222000.0,43304000.0,-1909000.0,boros
84636000.0,52591000.0,35703000.0,9128000.0,88294000.0,-3658000.0,normal
36999000.0,24093000.0,11963000.0,5180000.0,36056000.0,943000.0,normal
77860000.0,47065000.0,40364000.0,4329000.0,87429000.0,-9569000.0,boros
68688000.0,43295000.0,21299000.0,11631000.0,64594000.0,4094000.0,normal
74537000.0,44696000.0,18544000.0,23329000.0,63240000.0,11297000.0,hemat
67893000.0,39996000.0,19655000.0,16480000.0,59651000.0,8242000.0,hemat
34995000.0,21001000.0,11668000.0,6719000.0,32669000.0,2326000.0,normal
26298000.0,16988000.0,6226000.0,5505000.0,23214000.0,3084000.0,hemat
66001000.0,28549000.0,38396000.0,3847000.0,66945000.0,-944000.0,boros
8891000.0,5654000.0,3565000.0,1409000.0,9219000.0,-328000.0,normal
18658000.0,12761000.0,3784000.0,3510000.0,16545000.0,2113000.0,hemat
4407000.0,2401000.0,1541000.0,984000.0,3942000.0,465000.0,normal
26645000.0,13054000.0,13604000.0,2964000.0,26658000.0,-13000.0,boros
29861000.0,12398000.0,17673000.0,2799000.0,30071000.0,-210000.0,boros
82026000.0,56777000.0,19591000.0,13164000.0,76368000.0,5658000.0,hemat
68184000.0,45964000.0,21824000.0,8891000.0,67788000.0,396000.0,normal
62575000.0,39622000.0,15457000.0,14152000.0,55079000.0,7496000.0,hemat
74000000.0,38750000.0,29953000.0,11434000.0,68703000.0,5297000.0,normal
58116000.0,35406000.0,11984000.0,17038000.0,47390000.0,10726000.0,hemat
25854000.0,17254000.0,5448000.0,5036000.0,22702000.0,3152000.0,hemat
89555000.0,49334000.0,34142000.0,12458000.0,83476000.0,6079000.0,normal
13567000.0,9404000.0,3942000.0,2047000.0,13346000.0,221000.0,normal
11504000.0,6159000.0,4621000.0,1642000.0,10780000.0,724000.0,normal
23459000.0,15495000.0,4644000.0,5313000.0,20139000.0,3320000.0,hemat
77102000.0,45392000.0,28675000.0,11391000.0,74067000.0,3035000.0,normal
40456000.0,28706000.0,9982000.0,6562000.0,38688000.0,1768000.0,normal
35704000.0,17107000.0,20451000.0,3319000.0,37558000.0,-1854000.0,boros
27440000.0,16702000.0,7692000.0,5302000.0,24394000.0,3046000.0,hemat
89795000.0,44442000.0,40852000.0,10881000.0,85294000.0,4501000.0,boros
73953000.0,46381000.0,18970000.0,12285000.0,65351000.0,8602000.0,normal
15907000.0,9635000.0,6268000.0,2399000.0,15903000.0,4000.0,normal
31038000.0,20844000.0,10854000.0,4637000.0,31698000.0,-660000.0,normal
33056000.0,19644000.0,9816000.0,7954000.0,29460000.0,3596000.0,hemat
21689000.0,7404000.0,12588000.0,3983000.0,19992000.0,1697000.0,boros
12230000.0,7900000.0,4772000.0,1789000.0,12672000.0,-442000.0,normal
75225000.0,51356000.0,17393000.0,15070000.0,68749000.0,6476000.0,hemat
47148000.0,27981000.0,11763000.0,13139000.0,39744000.0,7404000.0,hemat
34362000.0,17305000.0,17158000.0,2226000.0,34463000.0,-101000.0,boros
7424000.0,4141000.0,2266000.0,1595000.0,6407000.0,1017000.0,hemat
24591000.0,13947000.0,8551000.0,4172000.0,22498000.0,2093000.0,normal
65347000.0,37155000.0,17232000.0,18800000.0,54387000.0,10960000.0,hemat
82338000.0,50731000.0,23324000.0,15783000.0,74055000.0,8283000.0,normal
81219000.0,47148000.0,31062000.0,11238000.0,78210000.0,3009000.0,normal
28621000.0,16855000.0,8779000.0,6784000.0,25634000.0,2987000.0,hemat
58392000.0,38706000.0,18093000.0,15089000.0,56799000.0,1593000.0,hemat
14437000.0,9248000.0,4562000.0,2497000.0,13810000.0,627000.0,normal
27803000.0,13243000.0,15360000.0,1372000.0,28603000.0,-800000.0,boros
48620000.0,27364000.0,18435000.0,6762000.0,45799000.0,2821000.0,normal
68242000.0,50186000.0,18540000.0,10011000.0,68726000.0,-484000.0,normal
85624000.0,30338000.0,52686000.0,8282000.0,83024000.0,2600000.0,boros
89000000.0,39608000.0,49978000.0,5306000.0,89586000.0,-586000.0,boros
15263000.0,9657000.0,4290000.0,3814000.0,13947000.0,1316000.0,hemat
40689000.0,19807000.0,21367000.0,4080000.0,41174000.0,-485000.0,boros
62905000.0,40610000.0,12980000.0,14104000.0,53590000.0,9315000.0,hemat
67675000.0,31318000.0,40078000.0,3953000.0,71396000.0,-3721000.0,boros
46679000.0,25962000.0,20357000.0,5382000.0,46319000.0,360000.0,normal
6861000.0,3601000.0,3725000.0,335000.0,7326000.0,-465000.0,boros
69205000.0,43099000.0,31502000.0,5986000.0,74601000.0,-5396000.0,boros
75504000.0,49295000.0,16941000.0,19926000.0,66236000.0,9268000.0,hemat
81602000.0,51750000.0,13861000.0,24080000.0,65611000.0,15991000.0,hemat
76929000.0,36731000.0,47819000.0,3099000.0,84550000.0,-7621000.0,boros
71844000.0,45044000.0,21352000.0,9545000.0,66396000.0,5448000.0,normal
38076000.0,25451000.0,10970000.0,6537000.0,36421000.0,1655000.0,normal
18180000.0,9790000.0,5131000.0,4747000.0,14921000.0,3259000.0,hemat
13055000.0,7376000.0,3463000.0,4159000.0,10839000.0,2216000.0,hemat
63610000.0,41291000.0,17591000.0,11873000.0,58882000.0,4728000.0,normal
67451000.0,50711000.0,13712000.0,13929000.0,64423000.0,3028000.0,hemat
59994000.0,29853000.0,21114000.0,15033000.0,50967000.0,9027000.0,hemat
52094000.0,24429000.0,31319000.0,2275000.0,55748000.0,-3654000.0,boros
52926000.0,32004000.0,19850000.0,8132000.0,51854000.0,1072000.0,normal
7493000.0,5394000.0,1846000.0,1185000.0,7240000.0,253000.0,hemat
26556000.0,16825000.0,5531000.0,7175000.0,22356000.0,4200000.0,hemat
16994000.0,9245000.0,6886000.0,2441000.0,16131000.0,863000.0,normal
43793000.0,27007000.0,13433000.0,6330000.0,40440000.0,3353000.0,normal
8662000.0,5126000.0,2983000.0,1496000.0,8109000.0,553000.0,normal
31224000.0,15063000.0,12290000.0,7115000.0,27353000.0,3871000.0,normal
77572000.0,49682000.0,25738000.0,12182000.0,75420000.0,2152000.0,normal
10615000.0,6773000.0,3458000.0,1409000.0,10231000.0,384000.0,normal
52238000.0,32599000.0,11449000.0,13429000.0,44048000.0,8190000.0,hemat
24817000.0,14891000.0,8347000.0,4397000.0,23238000.0,1579000.0,hemat
33762000.0,15142000.0,21974000.0,1153000.0,37116000.0,-3354000.0,boros
28881000.0,13604000.0,11165000.0,6367000.0,24769000.0,4112000.0,normal
7167000.0,4480000.0,2755000.0,880000.0,7235000.0,-68000.0,normal
7848000.0,5208000.0,2248000.0,1336000.0,7456000.0,392000.0,hemat
42778000.0,21190000.0,23278000.0,3941000.0,44468000.0,-1690000.0,boros
79555000.0,51357000.0,25394000.0,8611000.0,76751000.0,2804000.0,normal
87120000.0,50714000.0,22655000.0,20051000.0,73369000.0,13751000.0,hemat
22625000.0,9547000.0,11582000.0,3060000.0,21129000.0,1496000.0,normal
78259000.0,39490000.0,29880000.0,20681000.0,69370000.0,8889000.0,hemat
5636000.0,3630000.0,1621000.0,1413000.0,5251000.0,385000.0,hemat
76407000.0,38859000.0,41760000.0,3657000.0,80619000.0,-4212000.0,boros
46706000.0,28180000.0,23767000.0,3865000.0,51947000.0,-5241000.0,boros
9398000.0,5775000.0,2803000.0,1822000.0,8578000.0,820000.0,hemat
8815000.0,5212000.0,2057000.0,2296000.0,7269000.0,1546000.0,hemat
13690000.0,6403000.0,8878000.0,687000.0,15281000.0,-1591000.0,boros
5819000.0,3000000.0,3265000.0,417000.0,6265000.0,-446000.0,boros
64551000.0,32182000.0,36750000.0,2717000.0,68932000.0,-4381000.0,boros
53542000.0,35636000.0,16914000.0,9808000.0,52550000.0,992000.0,hemat
73906000.0,35272000.0,41929000.0,6902000.0,77201000.0,-3295000.0,boros
45971000.0,25539000.0,18506000.0,5829000.0,44045000.0,1926000.0,normal
53177000.0,33839000.0,14248000.0,11383000.0,48087000.0,5090000.0,hemat
13873000.0,7136000.0,7720000.0,1249000.0,14856000.0,-983000.0,boros
49238000.0,28786000.0,16472000.0,7863000.0,45258000.0,3980000.0,normal
29292000.0,15192000.0,16388000.0,1310000.0,31580000.0,-2288000.0,boros
38888000.0,26812000.0,10850000.0,8390000.0,37662000.0,1226000.0,hemat
77000000.0,32255000.0,44043000.0,7724000.0,76298000.0,702000.0,boros
61134000.0,41026000.0,10198000.0,16375000.0,51224000.0,9910000.0,hemat
7517000.0,4464000.0,1752000.0,1785000.0,6216000.0,1301000.0,hemat
83767000.0,42083000.0,48071000.0,5807000.0,90154000.0,-6387000.0,boros
24118000.0,12326000.0,13668000.0,1164000.0,25994000.0,-1876000.0,boros
43345000.0,29624000.0,13246000.0,4241000.0,42870000.0,475000.0,normal
41967000.0,21775000.0,23961000.0,2408000.0,45736000.0,-3769000.0,boros
54880000.0,37816000.0,12916000.0,14553000.0,50732000.0,4148000.0,hemat
77595000.0,54725000.0,15046000.0,14603000.0,69771000.0,7824000.0,hemat
24829000.0,16289000.0,9207000.0,4218000.0,25496000.0,-667000.0,normal
27197000.0,16651000.0,10214000.0,3864000.0,26865000.0,332000.0,normal
21660000.0,15088000.0,4778000.0,4032000.0,19866000.0,1794000.0,normal
70123000.0,41914000.0,17532000.0,16873000.0,59446000.0,10677000.0,hemat
50544000.0,32143000.0,23110000.0,9473000.0,55253000.0,-4709000.0,normal
20643000.0,10579000.0,11241000.0,792000.0,21820000.0,-1177000.0,boros
41690000.0,18495000.0,24543000.0,2616000.0,43038000.0,-1348000.0,boros
33379000.0,25100000.0,11835000.0,4698000.0,36935000.0,-3556000.0,normal
48854000.0,31923000.0,14313000.0,8801000.0,46236000.0,2618000.0,normal
73619000.0,41652000.0,29019000.0,12246000.0,70671000.0,2948000.0,normal
80932000.0,44369000.0,39753000.0,5401000.0,84122000.0,-3190000.0,boros
19950000.0,13976000.0,4868000.0,4580000.0,18844000.0,1106000.0,hemat
52632000.0,25832000.0,31508000.0,3897000.0,57340000.0,-4708000.0,boros
72294000.0,29896000.0,45235000.0,5260000.0,75131000.0,-2837000.0,boros
13180000.0,7918000.0,4993000.0,2579000.0,12911000.0,269000.0,normal
32345000.0,13179000.0,20539000.0,1684000.0,33718000.0,-1373000.0,boros
16216000.0,9761000.0,5104000.0,2815000.0,14865000.0,1351000.0,normal
36332000.0,20137000.0,13412000.0,5311000.0,33549000.0,2783000.0,normal
5760000.0,2928000.0,2247000.0,880000.0,5175000.0,585000.0,normal
43943000.0,28015000.0,16024000.0,6729000.0,44039000.0,-96000.0,normal
90177000.0,39871000.0,54940000.0,4922000.0,94811000.0,-4634000.0,boros
79774000.0,42821000.0,35266000.0,9000000.0,78087000.0,1687000.0,boros
45837000.0,30459000.0,12668000.0,8597000.0,43127000.0,2710000.0,hemat
53963000.0,34602000.0,17974000.0,6883000.0,52576000.0,1387000.0,normal
70239000.0,40588000.0,27210000.0,9496000.0,67798000.0,2441000.0,normal
21169000.0,11408000.0,11867000.0,1393000.0,23275000.0,-2106000.0,boros
50594000.0,32117000.0,15475000.0,8103000.0,47592000.0,3002000.0,normal
45415000.0,27259000.0,17462000.0,4812000.0,44721000.0,694000.0,normal
35213000.0,21153000.0,13213000.0,5418000.0,34366000.0,847000.0,normal
41753000.0,27464000.0,8747000.0,10545000.0,36211000.0,5542000.0,hemat
67312000.0,31045000.0,39572000.0,6589000.0,70617000.0,-3305000.0,boros
36464000.0,14902000.0,22706000.0,1655000.0,37608000.0,-1144000.0,boros
85545000.0,58477000.0,17128000.0,16035000.0,75605000.0,9940000.0,hemat
82326000.0,56104000.0,16169000.0,17540000.0,72273000.0,10053000.0,hemat
85568000.0,40127000.0,49604000.0,8497000.0,89731000.0,-4163000.0,boros
7454000.0,4248000.0,3374000.0,754000.0,7622000.0,-168000.0,normal
55451000.0,19267000.0,40031000.0,2569000.0,59298000.0,-3847000.0,boros
